w,age,z,a
4527.992649229406,32,.67613649,346.97
2981.204065873264,29,-.3148858,11.19
2428.749769486317,40,-.25467739,206.25999
4241.125623621713,30,-.56471819,0
6015.449942268781,31,-1.0898052,4
8090.639348932527,33,-.72012836,1.85
4014.279498303366,27,-.68818325,3
2633.718652478503,25,.65593845,307.89999
2494.688125932341,26,.49224174,309.02499
3027.68408755339,27,.74725366,324.34
4573.245761632053,28,.49703184,345
2618.608740652944,25,.14056975,65.901001
2494.379786559694,26,.0052036182,2.0250001
3027.684087553391,28,.37421077,20.440001
2238.009993228261,27,.23222454,9
2645.181297832297,28,.49122947,20.440001
8066.836570827858,31,.16593577,265.10001
4168.434758433526,23,-.4984518,8.9899998
5326.101513684454,29,-.85839593,54.18
7453.273471588433,30,.099266708,20
7887.930943716487,31,-.056491796,18.700001
8305.488052507853,32,-.45923325,20.6
4839.339727407621,33,-.50133562,6.5549998
7841.754882337093,40,-.50362736,48.5
1918.965639131483,33,-.39787358,6.1849999
6281.59101329739,26,-.390086,13.8
10048.24232014372,27,-.35218066,5
11034.74050956757,28,-.4656685,3.5
4944.655575495271,33,-.84697419,0
11727.52875379087,23,.030681483,13.1
5995.285163437201,27,.55923301,71.300003
5627.87076662893,24,.80742532,234.8
1323.305073895848,38,-.099615648,75
1721.313725832782,39,.1538644,82.5
9391.72386641662,31,.17143618,290.54001
16357.22893386888,33,.25968549,190.10001
1323.555194021753,43,.20942046,328.5
1390.195098305208,37,.16114224,130
1808.322171132662,38,.062780119,204.5
2572.863049860135,39,-.54281473,176.92999
8698.462276482205,43,-.17626625,95.410004
12570.47341960664,44,-.31191349,342.48999
15086.80724123229,45,-.30000466,85.239998
19049.01316534436,46,-.15681951,87.339996
2572.7997054591,47,-1.2178075,125
3169.773308420632,24,-.025146093,95.125
4614.819810679784,25,.55491185,4.7150002
3589.289571240365,28,-1.5322723,0
4861.331423094153,29,-1.186379,0
6137.292016443112,30,-1.0822232,0
6593.970807519357,31,-1.0482568,0
16034.00367406324,35,-.28252932,217.92999
19263.85483683379,36,-.83414572,262.45999
2144.057240435802,24,-.49960455,6.4000001
3057.305725576871,25,-.19154881,8.5
4073.072703689635,26,-1.2263242,279.5
5332.461971970349,27,-.23133457,317
11753.02316874382,29,.066883445,4848.7402
8767.392250334718,29,.12886919,437.5
12122.99230047999,30,.33160323,394.60001
4955.865632678068,36,-.15673912,471.20001
8286.13147418804,30,.11093915,484.69299
6018.096490818698,31,-.83128774,301.79999
8085.101540695948,34,.52846724,314.39301
12408.87354192641,35,.59014612,147.39999
13396.60876308474,36,.46325266,240.49001
14465.8586698705,37,.50819921,127.7
9394.178338388609,38,-.59368771,200.37
6524.765304318975,46,-1.0504376,373.89999
906.08380086249,24,.41117561,10.77
817.3928030602206,27,.74337542,408.20801
3981.422438364872,26,.50650096,230.66499
4650.600519754903,26,.59740561,248.33501
16380.47824496988,37,.13893941,426.79999
3434.816744753828,34,-.42454231,282.89999
744.3388611615859,28,-.56031251,30.299999
7913.214936782527,38,-.70571846,286.10501
11294.74700822206,39,.22507495,362.32101
13941.44719317293,41,.027566649,610.47998
17579.73022796985,41,.33958381,748.02002
3524.874836451346,36,-.27281025,129.24001
4413.821167997326,37,.40053937,151.39999
6030.376150007708,38,-.31709892,113.08
5712.96412344076,39,-.27338368,181.98
2719.745286577747,24,-.36440232,4.1929998
2500.676838851201,25,-.69547397,12.2
4241.035374903598,39,-.30247214,0
4185.842979934495,40,-.24507926,5
4819.500235000939,34,-.068498313,126.21
7443.613838108721,35,-.069874443,122.891
8506.324196431044,36,.014456157,194.345
8301.448666903749,34,-.73936456,925.67999
17005.87574198666,25,-.60386884,0
5154.276956797361,25,.37085161,206.89
7565.118599775378,26,.39549869,187.64999
8173.51179485163,27,.90303212,0
14857.67588120422,29,-.97035515,2.4000001
23988.39199528551,30,-1.3964199,0
4963.693971136633,33,.63935184,58.98
8650.340455254149,36,-.87090224,338.03
6314.399406668716,38,-.2279698,346.39999
7555.346990300205,39,-.30409867,225.7
5956.63524528305,40,-.27775553,180.201
12209.04581523828,26,-.59331375,0
14518.98390935841,27,-.65481156,2.46
14929.07710200034,28,-.65030676,4.8499999
9482.064219534272,27,.99836785,259.01999
13601.00490171064,28,.33794072,214.55
3584.528288442354,30,.084964253,150.8
4687.398925478465,31,.11216541,137.73
5579.230944305535,32,.074529335,174.39999
5695.382912709807,33,.22061998,153.88
17516.13658043946,30,-.022092484,248.7
4756.610569046142,33,.48504329,145.3
5380.257383368606,26,-1.2666322,1.575
5634.579087138907,26,-.82197005,1.1
3180.322748419053,27,-.52278239,6.5599999
3512.833690849984,28,-.61034763,11.4
7096.412396805108,46,-.079269066,647.08002
10452.52190958648,47,.67071044,2487.981
9691.720109354192,24,-.096558452,96.800003
2871.405721727493,33,-.029167444,83
3185.450498323788,25,-.016182821,4.8000002
7261.570320650863,23,.46213481,221.19
10764.94544905669,24,.14713271,172.16
12384.88975627854,25,.15486486,180.2
3606.405042082242,23,.60038447,43.599998
7135.990270759758,23,-.51688153,1.5
7775.432856343331,24,.18934853,0
1273.28959467637,36,.047713235,108.29
1611.279276504713,37,-.80932432,143.23
2187.178479056092,39,.89182228,167.14
9030.169430192047,23,.34776059,25.6
3056.141181329973,40,-.19843049,332.29999
6868.671871767133,23,.63049364,1.1
6619.219463773668,24,1.6045135,0
19496.46360997334,33,-.42156079,391.84
1724.41296227987,26,.085569747,54.299999
1739.6442736128,46,-1.3430504,4.5999999
1357.174029854333,26,-.73309189,0
6745.060315535303,31,-.065168805,166.8
14172.2715664761,33,-.20580006,52.400002
13479.60587967097,34,-.24366543,1.45
3443.46725595244,29,.3855505,247.03
2534.120831449358,34,.61233866,51.18
3138.836225229523,35,-.53358728,116.727
11512.48149493409,25,.051122263,13.8
2253.875344416354,26,-.46261379,5.7550001
2841.863264498107,27,-.42095742,1.8
3082.840689517845,28,-.27780837,38.5
6206.000369873545,24,-.75568336,0
14851.58477861807,27,.32371762,0
3077.885097740171,23,-.29207367,0
2018.252982094755,24,.37321201,127.85
2955.270293538538,25,.049534559,129.72
3582.392689613353,26,-.064326555,216.63
6520.873986693866,27,.083048455,249.00999
6538.583876870878,47,-1.0823241,156
7884.168228222738,47,-.74102509,395.10001
3545.616449766168,28,-1.0039935,48.799999
1605.113218870153,37,-.2201408,15.4
1809.42661367782,23,.18424223,27.83
7201.343410232326,31,.94622093,582.28003
10442.43859824843,39,-.84712583,457.02499
3048.179001192929,38,-.034782473,648.16101
7632.124510533181,34,-.43368232,184.8
2885.889501169454,23,-.1289864,0
3419.139833453175,34,-.10618319,84.400002
5080.791123295531,28,.25258848,1003.03
6567.832875558473,29,-.48832971,351.14999
10664.49928939056,25,-.44360152,55.5
9573.711398017829,43,-1.2829131,11.26
10335.96939987126,44,-.34160483,5
3695.609142937372,25,-.75585687,0
8353.196915963696,42,.044266619,159
16719.11893359539,45,-.36923096,167
18852.9347428108,45,-.097879887,865.79999
5623.758422980339,24,-.52279347,8.2299995
5224.930183556998,25,.31967559,11.47
6894.657072893995,26,.62399167,1.5
5747.208162025152,28,.042614188,7.9200001
5384.245383566716,23,-.29652599,2.0250001
5418.204448460051,35,.042347025,99.900002
5896.640637914224,44,.057936888,122.55
7685.946397039475,45,-.59093934,248.998
8719.768223925281,46,.030817902,115.945
5858.324897894239,26,-1.745643,2
12992.69481817201,28,.096960239,12.2
3812.196734131895,39,-1.759315,0
5448.740288964738,41,-1.2177612,0
7048.235590069919,42,-1.1936352,0
8098.255517919606,42,-.81059057,1.498
9124.752307373188,24,-.1178192,11
9714.691796538365,27,.0087581798,1.8
5492.679729396965,41,-.82849073,228.49001
7058.339142378781,42,-.10106107,235.42999
8572.007477168778,43,-.42709279,296.85999
9293.415665126447,44,-.62239033,313.89999
9852.061647442179,34,-.57978696,60.799999
4527.200646014767,46,.53714073,423.69
5284.306189213085,47,.56745905,427.63
4026.012495326554,45,-.34228817,26.299999
5272.728963810776,46,-.81075126,15.4
5903.767174634476,47,-.30809435,9.6700001
8534.656492810431,26,.56469977,13.06
13301.6050607947,35,-.29035658,82.900002
2892.294354528047,26,.25793424,0
7830.958890228331,30,-.18993554,141
6544.530636391908,31,.35894272,328.26001
7657.497503675266,32,.51050335,176.61099
5805.636701358525,32,-.23197545,115.104
7675.912871970501,33,-.037873652,132.8
9453.995876438838,34,-.14549744,134.05
6998.281390823485,25,.32564175,23.5
5102.097464674574,25,-.19086561,78.5
5279.98438815933,24,-.52355587,8
7253.060309169559,29,1.5577401,360.29999
10503.68686496382,30,.59961408,531.20001
13624.2569522862,32,.34687075,533.5
20683.68061513852,32,.018298449,631.29999
7817.057141760181,46,-.90274191,102.32
10527.50581281005,47,-.78050131,80.739998
5005.172539190829,41,-.54738975,174.39999
6335.939402486235,42,-.67399687,195.58
6548.154407671819,47,-.51929748,665.15002
7203.250838479634,25,-.24294935,1.2
7149.635243191412,29,.4321726,175.325
6990.217735232633,26,.30707321,224.39
3347.155082777577,29,.58463615,31.5
6489.516596461965,27,-.30955389,11.88
9781.890199456557,29,-.94381541,24
13922.83439973906,23,.19015855,0
5418.204448460052,31,-.32840052,189.48
3714.336197460878,36,-.57948667,109.87
10623.04301464925,25,-.76251012,7
2033.097141027618,29,-.58824927,28.4
14537.51349358537,27,-.45982304,5
5085.885334992523,25,.026880411,12.7
6774.809682926236,25,.069610558,0
7102.833643280451,39,-2.207839,209.91
26502.98833336384,42,.36250362,158.35001
5091.116848816994,30,.050681282,33.099998
5770.29851397196,30,.11080974,39.799999
9085.73879908967,31,-.24210271,0
7401.229096471366,26,-.092656389,11.63
10899.04607967819,28,-.068318367,140.89999
14166.39107342215,30,-.14854442,383.62
8776.790617794029,25,-1.5784252,2.2
9971.101857796515,28,-.58301705,5
12231.66361828269,29,-.44300684,14.06
7387.434795173492,24,.37357354,0
5246.38427750672,30,-.11639316,111.13
7248.647784247155,31,-.16745219,100.848
8662.285530600142,32,-.080945849,100.6
5505.399369972866,33,.54131824,5.5700002
7916.671190204094,38,-.11501719,265.84
10993.54052153231,39,-.31202224,331.06
9279.176241183899,40,-.092291579,337.89001
7435.631145830642,26,.11826687,4.6999998
6089.804787825346,44,-.19696543,278.32999
3828.008453974611,40,-1.1367297,0
4942.052376744226,26,.24658567,3
8161.377036128172,27,-.079988189,21.299999
14154.71993062063,28,-.067523554,10.525
7266.911293790837,29,-1.4686302,0
3671.022218552935,40,.12766366,0
15922.30975892182,23,-.50272185,3
6920.000311494284,28,.53498811,191.33
10139.9813146726,29,-.053911556,252.07001
14069.40506357466,31,.27732897,206.60001
5053.282772640679,30,-.3184641,331.01999
6982.043632843929,31,-.91444045,342.38
8329.909046030358,32,-.54685271,327.42001
7708.361598184852,33,-.35189223,293.78
1048.895819292032,32,-.15441333,205.021
1403.97725630075,33,-.070965171,180.17999
1540.206766734532,34,-.16148721,242.57401
1592.528940537314,35,.000043461296,203.50999
1225.943709309618,24,-.35120636,0
5684.370824234838,25,-.99360555,0
5068.93276870355,25,-.22924143,0
5185.95716936978,24,.12802342,196.72
3240.737254230082,38,-.95546728,11.44
4798.133724758835,38,.067716002,135.2
3108.208489284249,35,.73276031,174.19
7212.006534216877,25,-.40375894,0
10866.44056882771,26,-.34415922,0
13017.76224187697,27,-.091477834,5
16729.22552676961,28,-.16440399,2.5
1854.609683813607,32,-.29196936,48.009998
4306.221529112547,32,-.17015892,45
3362.893664220095,30,-.20701571,151.39999
2540.468933797744,29,.39632371,0
1261.221514279342,44,-.51556396,803.59003
2077.839097181034,46,-.15605506,1145.5
2545.447569103956,36,.24781293,329.98999
3484.127347441491,37,.71248144,328.98001
4125.851948800885,38,.300203,379.73999
2643.121297135057,41,.24700788,148.11
3903.015254015766,27,-.43776828,0
7260.293176780137,26,.25039944,70
7233.812653442128,23,-.089549676,64.099998
11633.84300992344,24,-.70095366,0
10430.0622382419,25,.85980356,1.05
4502.051275935044,47,-.74198669,0
7792.527690986113,29,.51277769,174.401
2305.653068873052,33,-.86206794,29.396
2426.53619415592,34,-.796134,53.168999
3048.404885632464,35,-.55106813,96.109001
3461.373664239494,23,.25362736,15
1180.31012305316,29,-1.0983516,8.79
1965.086793898521,30,-.84195775,2
1172.141705974422,28,1.0088593,0
1864.976980333785,29,.69598049,3.6110001
6072.346969736154,24,.78741622,10
2132.777244682569,29,-.57375896,39.900002
8894.403383168778,23,-.48665363,4
13382.77133182314,24,.03376488,27.372999
16567.88838815032,25,-.086738065,76
7917.197953476026,36,.49649104,348.10001
12760.57947889516,38,.039614975,410
9543.590412325388,39,.28467637,482.54001
1735.490859871778,35,-1.2116053,16.200001
2378.446748290947,36,-.71577257,1.5
7314.609904636228,36,-.067930378,126.51
9740.667212626357,38,.053623784,354.42001
12886.34948985211,39,-.039882798,236
10941.52078111454,40,-.10431943,249.10001
2498.03475707972,43,-.37100554,94.775002
3423.987409789457,44,-.54960817,86.764999
2060.705813602096,26,.33830386,145.28799
1853.440993741715,27,.82911146,299.5
6829.261057693928,23,-.036965024,0
18598.55969282173,25,-.4970836,1.3
4866.99066783405,28,-.11386688,243.89999
6418.74131465966,37,.085597448,510.25
12235.46744328975,38,-.14866565,70.310997
11972.41240788085,39,-.18828011,83.910004
8079.42456246969,40,.42011145,28.48
1683.957676267674,47,-.53770864,83.5
2148.986564686925,24,-.43142784,100
1446.022944546138,25,-.64552581,1.025
7919.689178941645,30,-1.0333592,20.799999
11826.38314172775,31,.14964707,0
1544.210226173658,38,-.28956494,4.77
4739.39755746617,26,-.48428378,0
1542.463009106659,31,.36605728,655.84998
2322.937759005658,32,.45567268,290.556
5130.802139961693,34,-.97090662,150
1591.865955594232,29,-.91149336,14.052
2903.564303531602,25,-1.0507538,10.15
2405.722547367774,39,-.24384218,521.34998
3580.472576432561,40,-.34654993,368.51001
4320.022729658093,42,-.28962898,336.07999
5899.657217823122,43,-.34841493,599.15997
2401.399102500138,27,.13711584,4
6886.0635406677,23,.20342495,3.8900001
654.5250070865985,27,-.47443157,0
8417.089801794295,23,-.27645618,1.4299999
11932.93800471155,26,.28395492,5.1999998
13533.67704867643,24,.20443155,5.1999998
3818.367005410511,23,.90888572,3
2967.946546272465,31,-.17794147,178.05
2299.680182700334,32,.46011859,173.748
5764.989337370288,33,-.26733786,552.64001
5185.95716936978,23,-.0046957843,83.459999
6907.54927115569,27,.41097334,206.7
9706.401115008182,28,.2388742,26.987
6034.174154397381,29,.10991633,797.92999
3810.440721940467,27,.30775532,110.465
6507.208163166317,41,-.073023848,267.60001
7784.56156803769,42,-.15400389,181.5
15663.05372523569,44,-1.0512942,70.675003
1618.46385160932,31,-.030398497,139.05
1608.770297368151,32,-.45007664,1.09
2907.978514837574,34,.022251463,135.25999
11928.17455869789,25,.40725145,0
1207.426230983373,30,-.31234449,25.200001
3783.94060685778,25,.91368133,213.63499
4244.028363372919,26,.86947805,179.03999
7188.102038805569,37,.51754004,1119.3
9100.535072777844,38,.42037451,1325.6
5243.737693675243,30,-.39972463,368.522
7230.989707802851,31,-.1164178,494.79001
12775.5311391988,33,-1.1641908,688
6273.060759931418,26,-.39026251,1.03
8276.194997169463,40,.36463809,35
8818.899303020344,37,-.051930197,576.29999
4872.27982730018,26,.70486963,448.60001
7440.701579871452,46,-.059700407,548.48999
8155.548122282778,25,-1.4245266,7.5
7598.215396625264,35,-1.3916163,58.049999
18129.43144941334,27,-.45483321,5.5
16337.50318146783,23,-.12450706,1.55
2790.130197935081,28,.51303071,195.2
2978.314370100167,26,-.62810272,0
2725.06565438534,30,.78815728,20.6
4673.029656178162,31,-.21460499,23
5641.377187385372,28,-.3456381,136.8
2404.283343748516,29,1.4020855,2397.3
17262.99551898547,31,1.1413902,2980.5
7253.359669928165,30,-.28595129,273.10001
7202.241770010165,31,.5821557,576.5
9945.422054220466,32,.758654,717.90002
13567.33993512174,33,.64012694,798.73999
19490.03792837753,34,.96245337,825.01001
10661.77845648786,26,-.35575143,12.94
23972.75540357837,27,-.08424177,15.6
37724.42934655802,29,-.32378995,10.05
10342.61607705393,43,.079841033,173.907
3086.619733335375,27,-.87329519,4.79
5344.790047865571,29,-1.0069932,10.05
18540.26584128014,24,-.0085107777,0
18510.09169178416,28,.015362333,293.841
11300.19423503018,27,-.1904615,0
17940.30174262335,29,.17624639,40
10914.55088376324,26,.057372056,71.309998
7348.114440790425,43,.6152575,676.65002
7223.656643771927,27,-.1904615,0
6454.39530326916,25,-.16600782,12
10726.06161604322,30,1.104591,59.599998
10741.52905925949,30,-.060309727,44.650002
14936.3360537082,23,.29385641,3.0999999
9350.983204797223,31,-.59208357,20.4
6925.857578740278,38,-1.4317893,0
4947.469226251395,40,.23616642,183.8
8333.581234007446,40,.24487677,275.5
7253.359669928163,26,-.45424953,9.1499996
3323.600939013183,35,-.13167502,118.16
4425.71104287218,36,-.25392923,95.300003
6662.182614278036,32,.69097382,1023.1
23348.61052747874,29,-.20223084,8.6000004
4623.87198979399,24,-.059563611,3.73
6282.459350523411,25,.3790015,0
4573.439986061903,43,.13836542,391.5
3929.186507615629,44,.27414557,401.29999
4995.930280930737,45,-.40709278,200.60001
7509.131800721468,46,-1.1104696,251.5
8792.174367417299,33,.59560227,3171.6499
12292.15622241937,34,.23457417,3175
17734.97191469978,35,.35158587,4522.54
16059.67254962981,36,.12718683,2750.55
7115.045332882549,31,1.2276254,543.09998
5794.599199656116,34,.77180797,755.90002
7950.409293084061,26,.32033238,0
11227.81894202184,27,-.32106414,0
15652.70842703313,28,-.54328281,1.4
20648.96945171668,29,-.61764157,1.8
8924.771772535762,25,-.37869087,14.8
6197.488683025075,33,.12974437,1474.4301
10600.10995823342,35,.58683336,893.711
10455.6183816056,36,.58276838,1698.301
17817.41178600691,35,-.66056085,199.73
7348.114440790425,43,-.70551825,13.625
4578.934316798181,25,-.28570861,17.57
6069.400736168857,28,.80514932,9.8999996
8078.251507723104,26,.98527515,0
4613.557060206814,33,.25259778,246.39999
6899.050659342356,34,.23058398,350.89999
6131.600791870454,41,-.74159002,30.6
10836.22745914131,42,-.82521254,50.299999
10767.61630179515,43,-1.5380405,18
32198.82844173,25,.12183277,235
15002.15859653705,24,-.36776957,12.4
8273.65090569876,25,-.80091286,201.3
10897.54865944444,26,-.93013334,180
2931.375639181162,24,-.75122684,103.81
5431.88045985332,23,1.5827874,12.5
7188.102038805569,42,.57222432,456.12
12957.9020526284,45,.79755169,831.19
6411.278816554736,25,.18394417,3.24
13042.84356138483,25,.20194316,2.9000001
4941.663627283196,23,.35078081,15.655
13951.09526076047,37,-.71877074,123.8
6803.744390874789,26,-1.1334101,0
9790.571806091821,27,-.47843799,1088
16754.29075437587,38,.4426361,777.40002
8353.196915963694,36,.14775476,91.5
7645.421574877392,32,-.44157979,524.45001
2115.516417023994,24,-.018331969,0
8493.665443719958,24,.11871151,13.14
11816.53999232001,25,-.013857227,0
18482.75584478888,26,.16921841,70.900002
6662.182614278037,33,-.46723822,764.5
9199.665884194752,34,-.40025178,470.29999
12549.99472721681,35,-.28319812,433.5
11945.6142350208,36,.57905489,457.23001
10642.6549829135,26,-.2059399,0
7449.69046690949,31,-.29273626,54.700001
7449.69046690949,28,-.040345471,49
10987.93771056298,31,-1.1772777,0
15496.96253185808,32,-.73696619,0
6197.488683025076,28,.65473467,1865.76
9530.217589757389,29,.29182628,1403.37
10600.10995823342,30,.14808914,1159.4
6592.057053966353,28,-.44785875,0
11007.0931515988,26,-.39030078,8
4479.240916789779,31,.068565883,291.85001
5582.040891333746,32,.13500668,289.04999
5053.009389546692,36,-.34475413,268.29999
7069.895202202401,36,-.38592038,274.60999
9653.63540573673,38,-.10085576,349.85001
12805.71881082944,38,-.021779979,324.89999
5165.88986395437,33,.38010547,707.12
5992.909446001308,38,-.08893913,944
11695.74036398706,44,-.37309417,26.5
19360.80217481621,26,-.13701251,321.5
12238.97201474523,30,.17861588,180.69
7250.054619099879,37,-.12822784,132.03
2850.686693098568,36,-.36630884,45.358002
15850.60951351061,29,-.60735351,10.065
10008.13148556913,25,-.068075471,17.549999
8410.144282644849,42,-.0017648563,985
9343.78104041151,27,.14689131,372.03
10056.18127307515,28,-.18258888,351.98999
7386.08821497428,29,-.15159817,347
8640.525985134473,30,-.32426906,359
17013.73239562568,23,-.44798586,0
22029.2442645909,24,-.67760068,0
31557.30590997374,23,.58656448,23
15952.1926618888,23,.33299163,3.5
7790.552675942197,43,-.19120272,29.290001
14405.07265861865,45,-.33842155,15
16988.62760593209,46,.15025598,142
6662.182614278036,30,.38229451,234.02
4503.062312703147,24,.27575663,187.30099
3052.267045761117,25,-.83051455,240.11501
8282.521095540907,31,.3875232,310.99301
11437.15673516227,32,.47655973,715.37299
22413.38953197227,34,.27062273,111.22
8386.368265349609,43,-.11140045,957.15997
19399.95375643252,27,-.7367366,5.5
4557.757234894596,34,-.84217918,43.200001
5781.854864690094,27,-.48305485,221.23
5781.854864690095,29,-.73997557,207.5
18646.72229635794,26,-.54145014,2.4000001
5428.623932313144,23,-.61794031,0
8870.097665819199,25,-.77901256,0
13582.49848260268,26,-.47501153,0
6446.206896860744,25,-1.1980588,0
9073.442516492387,26,-.70610946,0
8276.110693123734,23,-.52625352,29.6
4497.659021902208,41,-.082573481,219
6122.628260902055,43,-.28994086,132.10001
5284.478098309261,45,-1.3625746,1.4
6050.885321254362,24,-.52380025,22
7497.118733448409,35,-1.0470254,3965.27
8037.108332503075,24,-.51656288,13.8
12218.18628072374,25,-.49936375,25.75
4618.245161754368,26,1.120735,31.01
9892.553511884375,45,-.99285769,288.79999
20199.7524533614,27,-.70447016,2.5
4569.764229235762,25,-.3799879,23.16
2989.459186520217,23,-.11764754,2.25
19789.91126417536,23,.14935802,32.099998
28069.17800258386,24,.49605906,80.400002
3848.204783145342,42,-.56425989,30.700001
4767.503184497284,43,-1.4101286,70.199997
4865.828676972045,44,-1.3429395,45.862999
9492.035930660879,24,.0058237556,1.51
14184.72271109034,40,-.33356246,9.6099997
6680.102602901814,24,.27327546,3
6268.644660164302,23,-.62028342,114
4180.257834836796,33,-.33348802,84.080002
5718.576843360236,35,.45805627,317.57999
5942.261481549141,36,.14244804,231.58
5022.407692512314,37,.042305499,22.75
7336.827268749035,27,.46963891,220.61
7877.573410271812,29,.26172221,241.97
9284.78231261317,29,.29357848,268.53
19284.54928033908,27,-.91123921,0
9981.603455517516,23,.35613915,0
14889.22190563081,24,-.038166322,1.7
7163.862780282746,28,.0032319548,32.869999
